email_id,domain,open_rate,click_rate,has_spammy_words,num_links,html_email,past_bounce,spam_trap_flag,bounce_likelihood
user4615@protonmail.com,mail.ru,0.05,0.1,0,3,1,0,0,0
user4616@mail.ru,gmail.com,0.3,0.28,0,2,0,0,0,0
user4617@businessmail.biz,mail.ru,0.2,0.04,0,2,0,0,0,0
user4618@gmail.com,protonmail.com,0.21,0.05,1,4,1,0,0,0
user4619@mail.ru,protonmail.com,0.17,0.08,0,2,1,1,0,1
user4620@protonmail.com,tempmail.net,0.08,0.3,0,0,1,0,0,0
user4621@outlook.com,outlook.com,0.14,0.06,0,2,0,1,0,1
user4622@gmail.com,tempmail.net,0.23,0.26,0,1,0,0,0,0
user4623@businessmail.biz,yahoo.com,0.31,0.15,0,2,0,1,0,1
user4624@protonmail.com,mail.ru,0.34,0.21,1,1,1,0,0,0
user4625@outlook.com,tempmail.net,0.1,0.14,0,3,1,0,0,0
user4626@gmail.com,gmail.com,0.25,0.16,1,2,0,0,0,0
user4627@outlook.com,tempmail.net,0.3,0.19,0,0,1,1,0,1
user4628@gmail.com,mail.ru,0.26,0.14,0,2,1,0,0,0
user4629@tempmail.net,yahoo.com,0.03,0.11,0,3,1,0,0,0
user4630@outlook.com,mail.ru,0.26,0.11,0,1,0,1,0,1
user4631@mail.ru,gmail.com,0.18,0.04,0,0,1,0,0,0
user4632@mail.ru,yahoo.com,0.18,0.13,1,2,1,0,0,0
user4633@businessmail.biz,protonmail.com,0.44,0.05,0,2,1,0,0,0
user4634@outlook.com,mail.ru,0.41,0.22,0,5,1,1,0,1
user4635@gmail.com,gmail.com,0.18,0.07,0,4,0,0,0,0
user4636@protonmail.com,tempmail.net,0.21,0.07,0,3,0,0,0,0
user4637@tempmail.net,tempmail.net,0.11,0.04,0,3,0,0,0,0
user4638@outlook.com,yahoo.com,0.08,0.1,0,1,1,0,0,0
user4639@tempmail.net,gmail.com,0.44,0.09,0,2,0,0,0,0
user4640@protonmail.com,yahoo.com,0.53,0.09,0,3,0,0,0,0
user4641@mail.ru,outlook.com,0.41,0.01,0,2,1,0,0,0
user4642@gmail.com,mail.ru,0.63,0.15,0,3,0,0,0,0
user4643@businessmail.biz,protonmail.com,0.29,0.04,0,1,1,0,0,0
user4644@businessmail.biz,protonmail.com,0.24,0.01,0,0,1,0,0,0
user4645@mail.ru,mail.ru,0.33,0.2,0,3,1,0,0,0
user4646@mail.ru,outlook.com,0.28,0.25,0,0,1,0,0,0
user4647@outlook.com,protonmail.com,0.28,0.13,1,2,1,0,0,0
user4648@gmail.com,businessmail.biz,0.25,0.33,0,1,0,0,0,0
user4649@gmail.com,businessmail.biz,0.27,0.04,0,2,0,0,0,0
user4650@tempmail.net,mail.ru,0.37,0.25,0,0,1,0,0,0
user4651@yahoo.com,businessmail.biz,0.12,0.17,0,4,0,0,0,0
user4652@protonmail.com,protonmail.com,0.4,0.38,0,1,1,0,0,0
user4653@tempmail.net,mail.ru,0.35,0.27,0,1,0,0,0,0
user4654@protonmail.com,businessmail.biz,0.05,0.03,0,1,1,1,0,1
user4655@mail.ru,gmail.com,0.31,0.13,0,0,1,0,0,0
user4656@yahoo.com,gmail.com,0.42,0.02,1,1,1,0,0,0
user4657@businessmail.biz,businessmail.biz,0.14,0.35,0,0,1,1,0,1
user4658@yahoo.com,protonmail.com,0.38,0.13,0,1,0,0,0,0
user4659@tempmail.net,businessmail.biz,0.5,0.06,1,0,0,1,0,1
user4660@outlook.com,businessmail.biz,0.29,0.14,1,0,0,0,0,0
user4661@yahoo.com,mail.ru,0.37,0.01,0,1,1,0,0,0
user4662@mail.ru,yahoo.com,0.1,0.06,0,1,1,0,0,0
user4663@protonmail.com,yahoo.com,0.41,0.06,0,2,1,0,0,0
user4664@businessmail.biz,protonmail.com,0.28,0.15,1,2,0,0,0,0
user4665@yahoo.com,businessmail.biz,0.47,0.08,0,1,1,0,0,0
user4666@mail.ru,outlook.com,0.41,0.12,0,4,1,0,1,1
user4667@businessmail.biz,yahoo.com,0.26,0.06,0,1,1,0,0,0
user4668@mail.ru,yahoo.com,0.28,0.23,0,4,0,0,0,0
user4669@yahoo.com,protonmail.com,0.2,0.11,0,1,1,0,0,0
user4670@mail.ru,gmail.com,0.28,0.17,0,2,0,0,0,0
user4671@mail.ru,gmail.com,0.52,0.06,1,0,0,0,0,0
user4672@mail.ru,mail.ru,0.25,0.11,0,2,0,0,0,0
user4673@gmail.com,businessmail.biz,0.52,0.13,1,2,0,0,0,0
user4674@gmail.com,businessmail.biz,0.53,0.02,0,1,0,0,0,0
user4675@protonmail.com,tempmail.net,0.14,0.02,0,0,1,0,0,0
user4676@protonmail.com,tempmail.net,0.23,0.04,0,1,1,0,0,0
user4677@outlook.com,outlook.com,0.17,0.17,0,3,1,1,0,1
user4678@outlook.com,businessmail.biz,0.44,0.09,0,3,0,0,0,0
user4679@mail.ru,gmail.com,0.26,0.03,0,0,1,0,0,0
user4680@mail.ru,outlook.com,0.28,0.03,0,2,0,0,0,0
user4681@tempmail.net,yahoo.com,0.43,0.06,0,0,1,1,0,1
user4682@tempmail.net,mail.ru,0.62,0.01,0,3,0,0,0,0
user4683@outlook.com,businessmail.biz,0.62,0.04,0,0,1,0,0,0
user4684@tempmail.net,businessmail.biz,0.22,0.39,0,2,0,0,0,0
user4685@protonmail.com,yahoo.com,0.54,0.09,0,2,0,0,0,0
user4686@yahoo.com,mail.ru,0.38,0.03,0,3,0,0,0,0
user4687@yahoo.com,businessmail.biz,0.39,0.14,0,3,1,0,0,0
user4688@gmail.com,tempmail.net,0.64,0.05,0,0,0,0,0,0
user4689@gmail.com,businessmail.biz,0.11,0.31,0,2,0,0,0,0
user4690@businessmail.biz,gmail.com,0.24,0.25,0,2,0,0,0,0
user4691@tempmail.net,yahoo.com,0.53,0.33,0,4,0,0,0,0
user4692@outlook.com,mail.ru,0.22,0.09,0,2,1,0,0,0
user4693@tempmail.net,outlook.com,0.34,0.26,0,1,0,0,1,1
user4694@tempmail.net,yahoo.com,0.19,0.16,0,3,1,0,0,0
user4695@tempmail.net,yahoo.com,0.22,0.33,1,4,0,0,0,0
user4696@yahoo.com,outlook.com,0.37,0.03,0,1,1,0,0,0
user4697@protonmail.com,protonmail.com,0.42,0.14,0,3,0,0,0,0
user4698@gmail.com,businessmail.biz,0.19,0.14,0,2,0,0,0,0
user4699@mail.ru,protonmail.com,0.42,0.01,0,3,1,0,0,0
user4700@outlook.com,protonmail.com,0.24,0.02,0,2,0,1,0,1
user4701@yahoo.com,yahoo.com,0.4,0.3,1,3,0,1,0,1
user4702@gmail.com,outlook.com,0.27,0.09,0,4,1,0,1,1
user4703@mail.ru,protonmail.com,0.34,0.08,0,2,1,0,0,0
user4704@businessmail.biz,gmail.com,0.26,0.06,0,1,0,0,0,0
user4705@tempmail.net,protonmail.com,0.08,0.08,0,3,1,0,1,1
user4706@protonmail.com,mail.ru,0.22,0.02,0,1,1,0,1,1
user4707@businessmail.biz,gmail.com,0.29,0.04,0,5,0,0,0,0
user4708@businessmail.biz,yahoo.com,0.25,0.05,1,1,0,0,0,0
user4709@tempmail.net,tempmail.net,0.66,0.08,0,2,0,0,0,0
user4710@yahoo.com,outlook.com,0.42,0.21,1,2,0,0,0,0
user4711@protonmail.com,tempmail.net,0.34,0.05,0,1,0,0,0,0
user4712@tempmail.net,protonmail.com,0.28,0.38,0,3,1,1,0,1
user4713@yahoo.com,businessmail.biz,0.06,0.15,1,1,1,0,0,0
user4714@mail.ru,outlook.com,0.27,0.01,0,2,1,0,0,0
user4715@tempmail.net,gmail.com,0.41,0.1,1,5,0,0,0,0
user4716@yahoo.com,outlook.com,0.18,0.5,0,4,0,0,0,0
user4717@mail.ru,tempmail.net,0.18,0.04,1,0,1,0,1,1
user4718@tempmail.net,outlook.com,0.12,0.11,0,1,1,0,0,0
user4719@businessmail.biz,businessmail.biz,0.13,0.07,0,3,1,0,0,0
user4720@mail.ru,protonmail.com,0.8,0.03,0,1,0,0,0,0
user4721@gmail.com,tempmail.net,0.42,0.21,0,2,0,0,1,1
user4722@protonmail.com,tempmail.net,0.35,0.06,1,1,0,0,0,0
user4723@protonmail.com,mail.ru,0.34,0.18,0,2,0,0,0,0
user4724@protonmail.com,outlook.com,0.61,0.04,0,1,1,0,0,0
user4725@yahoo.com,gmail.com,0.49,0.04,1,4,0,1,0,1
user4726@outlook.com,outlook.com,0.05,0.17,1,1,1,0,0,0
user4727@tempmail.net,outlook.com,0.15,0.13,1,1,1,0,0,0
user4728@businessmail.biz,outlook.com,0.36,0.01,1,3,0,0,0,0
user4729@yahoo.com,businessmail.biz,0.31,0.04,0,3,1,0,0,0
user4730@yahoo.com,yahoo.com,0.29,0.17,1,2,1,0,0,0
user4731@yahoo.com,protonmail.com,0.11,0.04,0,1,1,0,0,0
user4732@tempmail.net,gmail.com,0.24,0.06,0,5,1,0,0,0
user4733@gmail.com,yahoo.com,0.39,0.04,0,1,1,0,0,0
user4734@businessmail.biz,outlook.com,0.2,0.18,0,1,1,0,0,0
user4735@yahoo.com,businessmail.biz,0.09,0.11,0,1,1,0,0,0
user4736@protonmail.com,mail.ru,0.43,0.06,0,0,1,0,0,0
user4737@protonmail.com,tempmail.net,0.09,0.02,0,3,1,0,0,0
user4738@yahoo.com,tempmail.net,0.43,0.01,0,2,1,0,0,0
user4739@outlook.com,outlook.com,0.25,0.19,0,1,0,0,0,0
user4740@gmail.com,gmail.com,0.25,0.11,0,1,1,0,0,0
user4741@outlook.com,outlook.com,0.39,0.35,0,2,1,0,0,0
user4742@mail.ru,businessmail.biz,0.2,0.13,0,1,0,0,0,0
user4743@businessmail.biz,tempmail.net,0.53,0.02,0,3,1,0,0,0
user4744@businessmail.biz,gmail.com,0.15,0.1,1,2,0,0,0,0
user4745@yahoo.com,businessmail.biz,0.38,0.01,1,4,0,1,0,1
user4746@yahoo.com,yahoo.com,0.18,0.1,0,5,1,0,0,0
user4747@outlook.com,outlook.com,0.32,0.42,0,1,0,0,0,0
user4748@businessmail.biz,protonmail.com,0.31,0.09,1,2,1,0,0,0
user4749@mail.ru,yahoo.com,0.35,0.07,0,3,0,1,0,1
user4750@yahoo.com,gmail.com,0.11,0.02,0,1,0,0,0,0
user4751@tempmail.net,protonmail.com,0.47,0.01,0,1,1,0,0,0
user4752@mail.ru,businessmail.biz,0.42,0.03,0,5,0,0,0,0
user4753@businessmail.biz,gmail.com,0.34,0.21,0,1,1,0,0,0
user4754@gmail.com,gmail.com,0.18,0.03,0,4,1,0,0,0
user4755@protonmail.com,tempmail.net,0.18,0.11,1,2,1,0,0,0
user4756@protonmail.com,outlook.com,0.47,0.23,0,0,1,0,0,0
user4757@mail.ru,outlook.com,0.12,0.01,0,3,0,0,0,0
user4758@protonmail.com,mail.ru,0.21,0.38,0,2,1,0,0,0
user4759@gmail.com,yahoo.com,0.58,0.16,1,2,0,0,0,0
user4760@businessmail.biz,yahoo.com,0.22,0.01,1,0,0,1,0,1
user4761@yahoo.com,outlook.com,0.35,0.21,0,5,0,0,0,0
user4762@outlook.com,gmail.com,0.22,0.11,0,0,1,0,0,0
user4763@tempmail.net,tempmail.net,0.57,0.11,1,3,0,0,0,0
user4764@businessmail.biz,tempmail.net,0.6,0.06,0,2,1,0,0,0
user4765@mail.ru,gmail.com,0.47,0.04,0,4,1,0,0,0
user4766@tempmail.net,protonmail.com,0.31,0.15,0,2,1,0,0,0
user4767@protonmail.com,yahoo.com,0.3,0.13,0,1,1,0,0,0
user4768@protonmail.com,protonmail.com,0.41,0.05,1,4,0,1,0,1
user4769@tempmail.net,yahoo.com,0.44,0.01,0,3,1,0,0,0
user4770@protonmail.com,mail.ru,0.27,0.1,0,1,0,1,0,1
user4771@protonmail.com,businessmail.biz,0.43,0.02,1,2,1,0,0,0
user4772@protonmail.com,tempmail.net,0.32,0.06,0,5,1,0,0,0
user4773@gmail.com,outlook.com,0.09,0.21,0,1,1,0,0,0
user4774@businessmail.biz,protonmail.com,0.19,0.1,0,1,0,0,0,0
user4775@yahoo.com,outlook.com,0.36,0.06,0,4,1,0,0,0
user4776@gmail.com,outlook.com,0.35,0.05,0,2,0,0,0,0
user4777@tempmail.net,tempmail.net,0.36,0.05,0,2,1,0,0,0
user4778@protonmail.com,yahoo.com,0.59,0.13,0,1,0,0,0,0
user4779@tempmail.net,outlook.com,0.08,0.34,0,0,0,1,0,1
user4780@protonmail.com,outlook.com,0.34,0.01,0,2,1,0,0,0
user4781@tempmail.net,protonmail.com,0.49,0.01,0,1,1,0,0,0
user4782@gmail.com,yahoo.com,0.35,0.12,0,2,0,0,0,0
user4783@protonmail.com,tempmail.net,0.18,0.55,0,2,1,0,0,0
user4784@mail.ru,outlook.com,0.14,0.11,1,2,1,0,0,0
user4785@outlook.com,mail.ru,0.11,0.02,0,2,1,0,0,0
user4786@protonmail.com,businessmail.biz,0.2,0.13,0,4,0,0,0,0
user4787@businessmail.biz,mail.ru,0.35,0.14,0,0,0,1,0,1
user4788@gmail.com,businessmail.biz,0.26,0.25,1,5,1,0,0,0
user4789@protonmail.com,businessmail.biz,0.7,0.03,0,1,0,0,1,1
user4790@mail.ru,outlook.com,0.1,0.01,0,2,1,0,0,0
user4791@yahoo.com,protonmail.com,0.24,0.16,0,2,0,1,0,1
user4792@tempmail.net,mail.ru,0.13,0.29,0,4,0,1,0,1
user4793@protonmail.com,outlook.com,0.08,0.09,0,3,0,0,0,0
user4794@gmail.com,businessmail.biz,0.73,0.18,0,3,1,0,0,0
user4795@tempmail.net,gmail.com,0.5,0.09,0,1,1,1,0,1
user4796@yahoo.com,tempmail.net,0.3,0.06,0,1,1,0,0,0
user4797@outlook.com,mail.ru,0.43,0.02,0,1,0,0,0,0
user4798@outlook.com,mail.ru,0.16,0.32,0,0,0,0,0,0
user4799@businessmail.biz,tempmail.net,0.14,0.18,1,2,0,0,0,0
user4800@gmail.com,yahoo.com,0.03,0.09,1,1,1,0,0,0
user4801@businessmail.biz,yahoo.com,0.41,0.09,0,1,1,0,0,0
user4802@gmail.com,outlook.com,0.52,0.25,0,4,0,0,0,0
user4803@tempmail.net,outlook.com,0.22,0.05,1,2,0,0,0,0
user4804@yahoo.com,tempmail.net,0.09,0.31,0,1,0,1,0,1
user4805@yahoo.com,mail.ru,0.4,0.02,0,3,1,0,0,0
user4806@yahoo.com,yahoo.com,0.34,0.09,0,2,1,0,0,0
user4807@yahoo.com,tempmail.net,0.38,0.15,0,5,1,0,0,0
user4808@outlook.com,yahoo.com,0.17,0.02,0,1,0,1,0,1
user4809@yahoo.com,gmail.com,0.24,0.06,0,2,1,1,1,1
user4810@yahoo.com,mail.ru,0.49,0.03,0,1,1,0,0,0
user4811@mail.ru,outlook.com,0.13,0.16,0,0,1,0,0,0
user4812@mail.ru,gmail.com,0.4,0.04,0,4,1,0,0,0
user4813@businessmail.biz,tempmail.net,0.28,0.25,0,0,0,0,0,0
user4814@yahoo.com,gmail.com,0.32,0.03,0,5,0,0,0,0
user4815@businessmail.biz,tempmail.net,0.43,0.01,0,6,1,0,0,0
user4816@tempmail.net,outlook.com,0.63,0.13,0,2,1,0,0,0
user4817@protonmail.com,outlook.com,0.26,0.07,0,0,1,0,0,0
user4818@tempmail.net,outlook.com,0.09,0.19,0,0,0,1,0,1
user4819@businessmail.biz,tempmail.net,0.03,0.05,0,3,1,0,0,0
user4820@gmail.com,protonmail.com,0.47,0.03,1,2,0,0,0,0
user4821@gmail.com,tempmail.net,0.2,0.25,0,3,1,0,0,0
user4822@yahoo.com,mail.ru,0.27,0.07,0,3,0,0,0,0
user4823@gmail.com,protonmail.com,0.06,0.23,0,0,0,0,0,0
user4824@protonmail.com,tempmail.net,0.14,0.42,0,0,1,0,0,0
user4825@yahoo.com,outlook.com,0.2,0.01,0,1,1,0,0,0
user4826@businessmail.biz,gmail.com,0.46,0.01,0,2,0,0,0,0
user4827@gmail.com,tempmail.net,0.23,0.04,0,1,1,1,0,1
user4828@businessmail.biz,protonmail.com,0.58,0.08,1,0,1,0,0,0
user4829@tempmail.net,gmail.com,0.13,0.15,0,2,1,0,0,0
user4830@businessmail.biz,outlook.com,0.09,0.13,0,1,0,0,0,0
user4831@protonmail.com,tempmail.net,0.25,0.11,1,4,0,0,0,0
user4832@businessmail.biz,protonmail.com,0.24,0.0,0,2,1,0,0,0
user4833@gmail.com,yahoo.com,0.16,0.11,0,1,0,0,0,0
user4834@yahoo.com,yahoo.com,0.32,0.1,0,1,1,0,0,0
user4835@gmail.com,gmail.com,0.23,0.01,0,2,1,0,0,0
user4836@outlook.com,businessmail.biz,0.19,0.11,0,2,1,0,0,0
user4837@outlook.com,yahoo.com,0.46,0.01,1,3,0,0,0,0
user4838@gmail.com,businessmail.biz,0.43,0.03,0,1,0,0,0,0
user4839@outlook.com,gmail.com,0.38,0.12,0,3,0,0,0,0
user4840@tempmail.net,yahoo.com,0.66,0.1,0,5,1,0,0,0
user4841@protonmail.com,gmail.com,0.19,0.04,1,0,1,0,0,0
user4842@protonmail.com,outlook.com,0.38,0.04,0,2,1,0,0,0
user4843@mail.ru,businessmail.biz,0.52,0.06,0,0,0,0,0,0
user4844@yahoo.com,businessmail.biz,0.36,0.13,0,1,0,0,0,0
user4845@businessmail.biz,protonmail.com,0.52,0.05,0,2,0,0,1,1
user4846@tempmail.net,yahoo.com,0.2,0.09,0,3,0,0,0,0
user4847@mail.ru,outlook.com,0.32,0.14,0,0,0,0,0,0
user4848@protonmail.com,gmail.com,0.31,0.03,0,4,0,0,0,0
user4849@tempmail.net,outlook.com,0.1,0.12,0,2,1,0,0,0
user4850@yahoo.com,outlook.com,0.28,0.02,0,2,0,0,0,0
user4851@protonmail.com,businessmail.biz,0.15,0.01,0,2,0,0,0,0
user4852@mail.ru,mail.ru,0.47,0.18,1,1,1,0,0,0
user4853@mail.ru,protonmail.com,0.15,0.02,0,2,1,0,0,0
user4854@mail.ru,yahoo.com,0.59,0.17,0,2,0,0,0,0
user4855@protonmail.com,businessmail.biz,0.5,0.06,1,1,0,0,0,0
user4856@tempmail.net,gmail.com,0.07,0.01,0,4,0,1,0,1
user4857@gmail.com,protonmail.com,0.14,0.28,0,2,1,0,0,0
user4858@mail.ru,tempmail.net,0.2,0.05,0,1,1,1,0,1
user4859@businessmail.biz,outlook.com,0.37,0.02,0,2,1,0,0,0
user4860@yahoo.com,protonmail.com,0.54,0.08,1,1,1,0,0,0
user4861@tempmail.net,protonmail.com,0.31,0.07,1,1,1,1,0,1
user4862@protonmail.com,yahoo.com,0.56,0.15,1,3,1,0,0,0
user4863@yahoo.com,mail.ru,0.22,0.17,0,0,0,0,0,0
user4864@outlook.com,tempmail.net,0.28,0.04,0,1,0,0,0,0
user4865@tempmail.net,protonmail.com,0.23,0.11,0,1,1,0,0,0
user4866@gmail.com,outlook.com,0.5,0.06,0,6,0,1,0,1
user4867@yahoo.com,protonmail.com,0.24,0.27,0,2,1,0,0,0
user4868@tempmail.net,outlook.com,0.54,0.09,0,4,0,0,0,0
user4869@protonmail.com,gmail.com,0.34,0.03,0,2,0,0,0,0
user4870@businessmail.biz,tempmail.net,0.15,0.15,0,3,0,0,0,0
user4871@outlook.com,yahoo.com,0.35,0.01,0,2,0,0,0,0
user4872@gmail.com,businessmail.biz,0.24,0.06,0,4,0,0,0,0
user4873@yahoo.com,tempmail.net,0.41,0.03,0,1,1,0,0,0
user4874@businessmail.biz,businessmail.biz,0.48,0.3,0,3,1,0,0,0
user4875@outlook.com,yahoo.com,0.45,0.03,1,2,0,0,0,0
user4876@protonmail.com,tempmail.net,0.34,0.03,0,1,0,0,0,0
user4877@gmail.com,tempmail.net,0.22,0.03,1,7,1,0,0,1
user4878@gmail.com,outlook.com,0.29,0.1,0,2,1,0,0,0
user4879@yahoo.com,mail.ru,0.13,0.01,0,1,1,0,0,0
user4880@businessmail.biz,businessmail.biz,0.62,0.01,1,1,1,0,0,0
user4881@outlook.com,businessmail.biz,0.22,0.09,0,1,1,0,0,0
user4882@mail.ru,yahoo.com,0.36,0.1,0,0,1,0,0,0
user4883@mail.ru,protonmail.com,0.07,0.06,0,2,1,0,0,0
user4884@protonmail.com,tempmail.net,0.31,0.12,1,2,0,1,0,1
user4885@protonmail.com,outlook.com,0.07,0.09,0,4,1,0,0,0
user4886@tempmail.net,gmail.com,0.59,0.12,0,4,1,1,0,1
user4887@outlook.com,outlook.com,0.22,0.11,0,2,1,0,0,0
user4888@mail.ru,outlook.com,0.37,0.04,1,1,1,0,0,0
user4889@businessmail.biz,yahoo.com,0.36,0.11,0,3,0,0,0,0
user4890@yahoo.com,yahoo.com,0.1,0.29,0,1,0,0,0,0
user4891@businessmail.biz,yahoo.com,0.2,0.2,0,3,1,0,0,0
user4892@tempmail.net,tempmail.net,0.21,0.09,0,5,1,0,0,0
user4893@yahoo.com,businessmail.biz,0.04,0.0,0,2,1,0,0,1
user4894@tempmail.net,outlook.com,0.37,0.2,0,1,0,0,0,0
user4895@yahoo.com,yahoo.com,0.06,0.2,1,5,0,0,0,0
user4896@outlook.com,yahoo.com,0.4,0.3,0,1,0,0,0,0
user4897@outlook.com,mail.ru,0.34,0.31,0,5,1,0,0,0
user4898@mail.ru,businessmail.biz,0.47,0.01,0,2,0,0,0,0
user4899@protonmail.com,outlook.com,0.03,0.21,0,0,0,0,0,0
user4900@yahoo.com,protonmail.com,0.58,0.22,0,2,0,0,0,0
user4901@yahoo.com,protonmail.com,0.02,0.1,0,1,1,0,0,0
user4902@outlook.com,yahoo.com,0.37,0.22,0,1,1,0,0,0
user4903@businessmail.biz,yahoo.com,0.07,0.18,0,3,0,0,0,0
user4904@gmail.com,gmail.com,0.24,0.17,0,4,0,0,0,0
user4905@mail.ru,mail.ru,0.07,0.09,0,2,1,0,0,0
user4906@yahoo.com,protonmail.com,0.19,0.5,0,2,1,0,0,0
user4907@mail.ru,tempmail.net,0.35,0.07,1,0,0,0,0,0
user4908@yahoo.com,tempmail.net,0.32,0.03,0,0,1,0,0,0
user4909@protonmail.com,businessmail.biz,0.21,0.1,0,1,0,0,0,0
user4910@mail.ru,gmail.com,0.49,0.08,0,0,1,1,0,1
user4911@outlook.com,protonmail.com,0.08,0.08,0,2,1,0,0,0
user4912@yahoo.com,yahoo.com,0.07,0.04,0,2,1,1,0,1
user4913@businessmail.biz,gmail.com,0.07,0.04,0,2,1,1,0,1
user4914@gmail.com,outlook.com,0.23,0.33,0,4,0,0,1,1
user4915@tempmail.net,outlook.com,0.05,0.06,0,2,0,0,0,0
user4916@mail.ru,tempmail.net,0.28,0.03,0,1,0,0,0,0
user4917@businessmail.biz,outlook.com,0.23,0.31,0,2,0,0,0,0
user4918@yahoo.com,tempmail.net,0.18,0.0,1,1,1,0,0,0
user4919@tempmail.net,gmail.com,0.08,0.12,0,2,0,0,0,0
user4920@gmail.com,outlook.com,0.43,0.11,0,0,1,0,1,1
user4921@protonmail.com,businessmail.biz,0.25,0.07,0,2,1,0,0,0
user4922@businessmail.biz,gmail.com,0.23,0.09,0,3,0,0,0,0
user4923@gmail.com,protonmail.com,0.17,0.1,0,1,0,0,0,0
user4924@tempmail.net,gmail.com,0.29,0.14,1,2,1,0,0,0
user4925@gmail.com,outlook.com,0.56,0.18,0,2,1,0,0,0
user4926@gmail.com,yahoo.com,0.13,0.11,0,4,0,0,0,0
user4927@protonmail.com,mail.ru,0.14,0.09,0,0,1,0,0,0
user4928@mail.ru,businessmail.biz,0.09,0.03,0,1,0,0,1,1
user4929@outlook.com,mail.ru,0.29,0.07,0,4,0,0,0,0
user4930@outlook.com,mail.ru,0.39,0.15,0,3,1,0,0,0
user4931@businessmail.biz,protonmail.com,0.11,0.1,0,2,1,0,0,0
user4932@outlook.com,mail.ru,0.23,0.42,0,2,0,0,0,0
user4933@outlook.com,outlook.com,0.21,0.05,0,5,1,0,0,0
user4934@tempmail.net,outlook.com,0.33,0.08,0,2,1,0,0,0
user4935@outlook.com,outlook.com,0.34,0.06,1,3,0,0,0,0
user4936@businessmail.biz,tempmail.net,0.19,0.22,0,0,0,0,0,0
user4937@businessmail.biz,gmail.com,0.08,0.24,0,1,0,0,0,0
user4938@tempmail.net,gmail.com,0.09,0.01,1,1,1,0,0,1
user4939@businessmail.biz,gmail.com,0.15,0.02,1,2,1,0,0,0
user4940@tempmail.net,yahoo.com,0.29,0.05,0,2,1,1,0,1
user4941@protonmail.com,gmail.com,0.11,0.28,0,2,1,0,0,0
user4942@yahoo.com,protonmail.com,0.3,0.03,0,1,1,0,0,0
user4943@mail.ru,gmail.com,0.29,0.04,0,1,1,0,0,0
user4944@yahoo.com,tempmail.net,0.67,0.03,0,0,1,0,1,1
user4945@tempmail.net,mail.ru,0.52,0.02,0,3,0,0,0,0
user4946@gmail.com,gmail.com,0.79,0.03,0,4,0,0,0,0
user4947@outlook.com,mail.ru,0.33,0.01,0,0,1,0,0,0
user4948@businessmail.biz,outlook.com,0.32,0.17,0,4,1,0,0,0
user4949@gmail.com,tempmail.net,0.12,0.1,0,1,1,0,1,1
user4950@outlook.com,gmail.com,0.52,0.0,0,1,0,0,0,0
user4951@yahoo.com,gmail.com,0.16,0.24,0,3,1,0,0,0
user4952@outlook.com,businessmail.biz,0.14,0.14,1,0,0,1,0,1
user4953@tempmail.net,businessmail.biz,0.53,0.45,0,2,0,0,0,0
user4954@tempmail.net,outlook.com,0.41,0.2,0,1,0,0,0,0
user4955@gmail.com,gmail.com,0.12,0.09,1,4,0,0,0,0
user4956@yahoo.com,yahoo.com,0.14,0.04,0,1,1,0,0,0
user4957@mail.ru,gmail.com,0.16,0.1,0,2,1,0,1,1
user4958@businessmail.biz,outlook.com,0.25,0.09,0,1,1,0,0,0
user4959@businessmail.biz,gmail.com,0.37,0.2,0,3,0,0,0,0
user4960@tempmail.net,yahoo.com,0.44,0.01,1,1,1,0,0,0
user4961@tempmail.net,tempmail.net,0.26,0.04,0,3,0,0,0,0
user4962@yahoo.com,mail.ru,0.21,0.17,0,1,0,0,0,0
user4963@businessmail.biz,yahoo.com,0.37,0.02,0,4,1,0,0,0
user4964@outlook.com,businessmail.biz,0.25,0.2,0,4,0,0,1,1
user4965@gmail.com,mail.ru,0.13,0.15,0,1,0,0,0,0
user4966@outlook.com,mail.ru,0.53,0.01,0,5,1,0,0,0
user4967@tempmail.net,outlook.com,0.23,0.02,0,6,1,0,0,0
user4968@tempmail.net,outlook.com,0.14,0.09,0,1,1,1,0,1
user4969@outlook.com,gmail.com,0.19,0.07,0,1,1,0,0,0
user4970@businessmail.biz,mail.ru,0.4,0.11,0,3,0,0,0,0
user4971@outlook.com,mail.ru,0.12,0.04,0,1,0,0,0,0
user4972@mail.ru,outlook.com,0.52,0.1,0,3,0,0,0,0
user4973@gmail.com,businessmail.biz,0.34,0.06,0,5,1,0,0,0
user4974@yahoo.com,businessmail.biz,0.4,0.01,0,2,0,0,0,0
user4975@protonmail.com,yahoo.com,0.35,0.01,1,5,0,0,0,0
user4976@outlook.com,protonmail.com,0.12,0.0,1,4,1,0,0,0
user4977@gmail.com,tempmail.net,0.35,0.02,1,3,0,0,0,0
user4978@gmail.com,tempmail.net,0.09,0.09,0,1,0,0,0,0
user4979@businessmail.biz,tempmail.net,0.34,0.09,0,1,0,0,0,0
user4980@gmail.com,tempmail.net,0.2,0.2,0,1,1,0,0,0
user4981@businessmail.biz,tempmail.net,0.2,0.17,0,2,1,0,0,0
user4982@mail.ru,mail.ru,0.12,0.22,0,2,1,0,0,0
user4983@businessmail.biz,gmail.com,0.22,0.27,0,1,1,0,0,0
user4984@yahoo.com,tempmail.net,0.33,0.17,0,0,1,0,0,0
user4985@tempmail.net,yahoo.com,0.09,0.01,1,0,0,0,1,1
user4986@protonmail.com,protonmail.com,0.15,0.12,0,2,1,0,0,0
